Date,Country,Month,Year,Temp
1990-12-01,Romania,12,1990,-0.0489999999999999
1990-12-01,Saudi Arabia,12,1990,18.197
1990-12-01,Singapore,12,1990,26.214
1990-12-01,Slovakia,12,1990,-1.331
1990-12-01,South Africa,12,1990,22.364
1990-12-01,South Korea,12,1990,2.019
1990-12-01,Spain,12,1990,5.439
1990-12-01,Switzerland,12,1990,-2.093
1990-12-01,Syria,12,1990,9.488
1990-12-01,Turkey,12,1990,4.521
1990-12-01,Turkmenistan,12,1990,0.9260000000000002
1990-12-01,Ukraine,12,1990,-1.378
1990-12-01,United Arab Emirates,12,1990,20.967
1990-12-01,United Kingdom,12,1990,4.461
1990-12-01,Venezuela,12,1990,25.278
1990-12-01,Vietnam,12,1990,20.777
1991-01-01,Argentina,1,1991,21.354
1991-01-01,Austria,1,1991,-2.5440000000000005
1991-01-01,Bahrain,1,1991,16.801000000000002
1991-01-01,Belarus,1,1991,-2.59
1991-01-01,Belgium,1,1991,2.725
1991-01-01,Bulgaria,1,1991,0.565
1991-01-01,Czech Republic,1,1991,-0.0849999999999999
1991-01-01,France,1,1991,7.21
1991-01-01,Hong Kong,1,1991,16.555999999999997
1991-01-01,Hungary,1,1991,-0.1209999999999997
1991-01-01,Iceland,1,1991,-1.1849999999999996
1991-01-01,India,1,1991,16.987000000000002
1991-01-01,Ireland,1,1991,4.449000000000002
1991-01-01,Italy,1,1991,4.992999999999999
1991-01-01,Japan,1,1991,2.316
1991-01-01,Kuwait,1,1991,12.975
1991-01-01,Latvia,1,1991,-1.958
1991-01-01,Macedonia,1,1991,-1.144
1991-01-01,Philippines,1,1991,25.506
1991-01-01,Poland,1,1991,-0.3689999999999993
1991-01-01,Portugal,1,1991,8.141
1991-01-01,Qatar,1,1991,18.463
1991-01-01,Romania,1,1991,-1.3210000000000002
1991-01-01,Saudi Arabia,1,1991,15.892
1991-01-01,Singapore,1,1991,26.466
1991-01-01,Slovakia,1,1991,-1.0340000000000005
1991-01-01,South Africa,1,1991,23.171
1991-01-01,South Korea,1,1991,-0.809
1991-01-01,Spain,1,1991,5.841
1991-01-01,Switzerland,1,1991,-0.7989999999999999
1991-01-01,Syria,1,1991,6.754
1991-01-01,Turkey,1,1991,0.5249999999999999
1991-01-01,Turkmenistan,1,1991,1.041
1991-01-01,Ukraine,1,1991,-1.9480000000000004
1991-01-01,United Arab Emirates,1,1991,19.891
1991-01-01,United Kingdom,1,1991,3.666
1991-01-01,Venezuela,1,1991,25.113000000000003
1991-01-01,Vietnam,1,1991,20.577
1991-02-01,Argentina,2,1991,20.607
1991-02-01,Austria,2,1991,-4.62
1991-02-01,Bahrain,2,1991,17.198
1991-02-01,Belarus,2,1991,-5.742000000000001
1991-02-01,Belgium,2,1991,-0.3210000000000002
1991-02-01,Bulgaria,2,1991,-0.562
1991-02-01,Czech Republic,2,1991,-3.975
1991-02-01,France,2,1991,5.921
1991-02-01,Hong Kong,2,1991,17.252000000000002
1991-02-01,Hungary,2,1991,-2.619
1991-02-01,Iceland,2,1991,-1.106
1991-02-01,India,2,1991,20.454
1991-02-01,Ireland,2,1991,3.99
1991-02-01,Italy,2,1991,4.196000000000001
1991-02-01,Japan,2,1991,1.6969999999999998
1991-02-01,Kuwait,2,1991,14.300999999999998
1991-02-01,Latvia,2,1991,-4.484999999999999
1991-02-01,Macedonia,2,1991,-0.6430000000000002
1991-02-01,Philippines,2,1991,25.842
1991-02-01,Poland,2,1991,-4.069
1991-02-01,Portugal,2,1991,8.259
1991-02-01,Qatar,2,1991,18.581
1991-02-01,Romania,2,1991,-2.9330000000000003
1991-02-01,Saudi Arabia,2,1991,17.732
1991-02-01,Singapore,2,1991,27.023000000000003
1991-02-01,Slovakia,2,1991,-4.178
1991-02-01,South Africa,2,1991,22.699
1991-02-01,South Korea,2,1991,0.16
1991-02-01,Spain,2,1991,6.257999999999999
1991-02-01,Switzerland,2,1991,-2.6750000000000003
1991-02-01,Syria,2,1991,8.049000000000001
1991-02-01,Turkey,2,1991,0.4310000000000001
1991-02-01,Turkmenistan,2,1991,2.789
1991-02-01,Ukraine,2,1991,-5.409000000000002
1991-02-01,United Arab Emirates,2,1991,20.454
1991-02-01,United Kingdom,2,1991,2.689
1991-02-01,Venezuela,2,1991,26.137
1991-02-01,Vietnam,2,1991,21.205
1991-03-01,Argentina,3,1991,19.525
1991-03-01,Austria,3,1991,4.694
1991-03-01,Bahrain,3,1991,19.947000000000006
1991-03-01,Belarus,3,1991,0.8669999999999998
1991-03-01,Belgium,3,1991,8.899
1991-03-01,Bulgaria,3,1991,5.396
1991-03-01,Czech Republic,3,1991,5.488
1991-03-01,France,3,1991,11.925
1991-03-01,Hong Kong,3,1991,20.237
1991-03-01,Hungary,3,1991,7.417999999999999
1991-03-01,Iceland,3,1991,-0.5
1991-03-01,India,3,1991,24.437
1991-03-01,Ireland,3,1991,7.937
1991-03-01,Italy,3,1991,10.327
1991-03-01,Japan,3,1991,5.656000000000001
1991-03-01,Kuwait,3,1991,19.028
1991-03-01,Latvia,3,1991,1.1089999999999995
1991-03-01,Macedonia,3,1991,7.452000000000001
1991-03-01,Philippines,3,1991,26.587
1991-03-01,Poland,3,1991,4.5120000000000005
1991-03-01,Portugal,3,1991,11.75
1991-03-01,Qatar,3,1991,21.089
1991-03-01,Romania,3,1991,4.7810000000000015
1991-03-01,Saudi Arabia,3,1991,21.711
1991-03-01,Singapore,3,1991,27.308000000000003
1991-03-01,Slovakia,3,1991,5.32
1991-03-01,South Africa,3,1991,20.817
1991-03-01,South Korea,3,1991,5.587000000000001
1991-03-01,Spain,3,1991,10.531
1991-03-01,Switzerland,3,1991,5.621
1991-03-01,Syria,3,1991,13.369000000000002
1991-03-01,Turkey,3,1991,6.376
1991-03-01,Turkmenistan,3,1991,8.052999999999999
1991-03-01,Ukraine,3,1991,1.215
1991-03-01,United Arab Emirates,3,1991,23.438
1991-03-01,United Kingdom,3,1991,7.239
1991-03-01,Venezuela,3,1991,26.14
1991-03-01,Vietnam,3,1991,23.771
1991-04-01,Argentina,4,1991,15.355
1991-04-01,Austria,4,1991,5.313
1991-04-01,Bahrain,4,1991,26.025
1991-04-01,Belarus,4,1991,6.861000000000001
1991-04-01,Belgium,4,1991,8.568
1991-04-01,Bulgaria,4,1991,8.963
1991-04-01,Czech Republic,4,1991,6.784
1991-04-01,France,4,1991,11.465
1991-04-01,Hong Kong,4,1991,22.638
1991-04-01,Hungary,4,1991,9.013
1991-04-01,Iceland,4,1991,-1.574
1991-04-01,India,4,1991,27.351
1991-04-01,Ireland,4,1991,8.119
1991-04-01,Italy,4,1991,9.782
1991-04-01,Japan,4,1991,11.309
1991-04-01,Kuwait,4,1991,26.204
1991-04-01,Latvia,4,1991,5.9270000000000005
1991-04-01,Macedonia,4,1991,8.642000000000001
1991-04-01,Philippines,4,1991,27.534
1991-04-01,Poland,4,1991,7.525
1991-04-01,Portugal,4,1991,12.824000000000002
1991-04-01,Qatar,4,1991,26.915
1991-04-01,Romania,4,1991,8.373
1991-04-01,Saudi Arabia,4,1991,27.546
1991-04-01,Singapore,4,1991,27.475
1991-04-01,Slovakia,4,1991,6.564
1991-04-01,South Africa,4,1991,18.229000000000006
1991-04-01,South Korea,4,1991,12.004
1991-04-01,Spain,4,1991,10.917
1991-04-01,Switzerland,4,1991,5.549
1991-04-01,Syria,4,1991,18.355
1991-04-01,Turkey,4,1991,10.856000000000002
1991-04-01,Turkmenistan,4,1991,17.249000000000002
1991-04-01,Ukraine,4,1991,8.639999999999999
1991-04-01,United Arab Emirates,4,1991,28.49
1991-04-01,United Kingdom,4,1991,7.274
1991-04-01,Venezuela,4,1991,26.04
1991-04-01,Vietnam,4,1991,25.084
1991-05-01,Argentina,5,1991,12.574000000000002
1991-05-01,Austria,5,1991,7.9209999999999985
1991-05-01,Bahrain,5,1991,28.729
1991-05-01,Belarus,5,1991,11.166
1991-05-01,Belgium,5,1991,10.678999999999998
1991-05-01,Bulgaria,5,1991,12.767
1991-05-01,Czech Republic,5,1991,9.388000000000002
1991-05-01,France,5,1991,13.901
1991-05-01,Hong Kong,5,1991,26.339
1991-05-01,Hungary,5,1991,12.512
1991-05-01,Iceland,5,1991,5.162000000000001
1991-05-01,India,5,1991,30.459
1991-05-01,Ireland,5,1991,11.518
1991-05-01,Italy,5,1991,12.720999999999998
1991-05-01,Japan,5,1991,15.499
1991-05-01,Kuwait,5,1991,29.802
1991-05-01,Latvia,5,1991,9.75
1991-05-01,Macedonia,5,1991,11.743
1991-05-01,Philippines,5,1991,28.218000000000004
1991-05-01,Poland,5,1991,10.257
1991-05-01,Portugal,5,1991,17.351
1991-05-01,Qatar,5,1991,29.604000000000006
1991-05-01,Romania,5,1991,11.970999999999998
1991-05-01,Saudi Arabia,5,1991,30.374
1991-05-01,Singapore,5,1991,27.458
1991-05-01,Slovakia,5,1991,9.893
1991-05-01,South Africa,5,1991,15.031
1991-05-01,South Korea,5,1991,16.729
1991-05-01,Spain,5,1991,14.723
1991-05-01,Switzerland,5,1991,8.34
1991-05-01,Syria,5,1991,21.484
1991-05-01,Turkey,5,1991,14.101
1991-05-01,Turkmenistan,5,1991,21.094
1991-05-01,Ukraine,5,1991,12.921
1991-05-01,United Arab Emirates,5,1991,30.457
1991-05-01,United Kingdom,5,1991,9.975
1991-05-01,Venezuela,5,1991,26.25
1991-05-01,Vietnam,5,1991,26.977
1991-06-01,Argentina,6,1991,8.491999999999999
1991-06-01,Austria,6,1991,13.791
1991-06-01,Bahrain,6,1991,32.511
1991-06-01,Belarus,6,1991,16.340999999999998
1991-06-01,Belgium,6,1991,13.603000000000002
1991-06-01,Bulgaria,6,1991,19.531
1991-06-01,Czech Republic,6,1991,14.905
1991-06-01,France,6,1991,16.79
1991-06-01,Hong Kong,6,1991,28.047
1991-06-01,Hungary,6,1991,18.809
1991-06-01,Iceland,6,1991,6.57
1991-06-01,India,6,1991,29.034
1991-06-01,Ireland,6,1991,12.233
1991-06-01,Italy,6,1991,19.079
1991-06-01,Japan,6,1991,20.462
1991-06-01,Kuwait,6,1991,34.465
1991-06-01,Latvia,6,1991,14.505
1991-06-01,Macedonia,6,1991,19.414
1991-06-01,Philippines,6,1991,27.899
1991-06-01,Poland,6,1991,15.22
1991-06-01,Portugal,6,1991,20.308
1991-06-01,Qatar,6,1991,33.149
1991-06-01,Romania,6,1991,18.414
1991-06-01,Saudi Arabia,6,1991,33.347
1991-06-01,Singapore,6,1991,28.014000000000006
1991-06-01,Slovakia,6,1991,15.762
1991-06-01,South Africa,6,1991,11.005
1991-06-01,South Korea,6,1991,22.112
1991-06-01,Spain,6,1991,20.403
1991-06-01,Switzerland,6,1991,13.425
1991-06-01,Syria,6,1991,27.528
1991-06-01,Turkey,6,1991,20.057
1991-06-01,Turkmenistan,6,1991,27.43
1991-06-01,Ukraine,6,1991,19.138
1991-06-01,United Arab Emirates,6,1991,33.946000000000005
1991-06-01,United Kingdom,6,1991,10.91
1991-06-01,Venezuela,6,1991,25.595
1991-06-01,Vietnam,6,1991,27.157
1991-07-01,Argentina,7,1991,7.849000000000001
1991-07-01,Austria,7,1991,17.546
1991-07-01,Bahrain,7,1991,33.81
1991-07-01,Belarus,7,1991,18.631
1991-07-01,Belgium,7,1991,19.102
1991-07-01,Bulgaria,7,1991,21.193
1991-07-01,Czech Republic,7,1991,19.201
1991-07-01,France,7,1991,20.587
1991-07-01,Hong Kong,7,1991,28.464
1991-07-01,Hungary,7,1991,21.733
1991-07-01,Iceland,7,1991,10.300999999999998
1991-07-01,India,7,1991,27.572000000000006
1991-07-01,Ireland,7,1991,15.819
1991-07-01,Italy,7,1991,23.078000000000003
1991-07-01,Japan,7,1991,22.883000000000003
1991-07-01,Kuwait,7,1991,36.067
1991-07-01,Latvia,7,1991,17.955000000000005
1991-07-01,Macedonia,7,1991,20.783
1991-07-01,Philippines,7,1991,27.245
1991-07-01,Poland,7,1991,19.064
1991-07-01,Portugal,7,1991,23.17
1991-07-01,Qatar,7,1991,33.904
1991-07-01,Romania,7,1991,20.384
1991-07-01,Saudi Arabia,7,1991,33.43
1991-07-01,Singapore,7,1991,27.612
1991-07-01,Slovakia,7,1991,19.107
1991-07-01,South Africa,7,1991,11.215
1991-07-01,South Korea,7,1991,24.347
1991-07-01,Spain,7,1991,23.753
1991-07-01,Switzerland,7,1991,18.31900000000001
1991-07-01,Syria,7,1991,29.094
1991-07-01,Turkey,7,1991,23.323
1991-07-01,Turkmenistan,7,1991,30.426
1991-07-01,Ukraine,7,1991,21.642
1991-07-01,United Arab Emirates,7,1991,34.948
1991-07-01,United Kingdom,7,1991,15.299
1991-07-01,Venezuela,7,1991,24.921
1991-07-01,Vietnam,7,1991,26.846
1991-08-01,Argentina,8,1991,9.96
1991-08-01,Austria,8,1991,16.674
1991-08-01,Bahrain,8,1991,33.549
1991-08-01,Belarus,8,1991,17.584999999999994
1991-08-01,Belgium,8,1991,18.925
1991-08-01,Bulgaria,8,1991,20.226
1991-08-01,Czech Republic,8,1991,17.97
1991-08-01,France,8,1991,21.341
1991-08-01,Hong Kong,8,1991,28.517
1991-08-01,Hungary,8,1991,20.117
1991-08-01,Iceland,8,1991,9.106
1991-08-01,India,8,1991,26.290000000000006
1991-08-01,Ireland,8,1991,15.878
1991-08-01,Italy,8,1991,23.299000000000003
1991-08-01,Japan,8,1991,23.282
1991-08-01,Kuwait,8,1991,35.456
1991-08-01,Latvia,8,1991,17.489
1991-08-01,Macedonia,8,1991,20.088
1991-08-01,Philippines,8,1991,27.269
1991-08-01,Poland,8,1991,18.279
1991-08-01,Portugal,8,1991,23.985
1991-08-01,Qatar,8,1991,33.904
1991-08-01,Romania,8,1991,18.794
1991-08-01,Saudi Arabia,8,1991,33.366
1991-08-01,Singapore,8,1991,27.192
1991-08-01,Slovakia,8,1991,17.706
1991-08-01,South Africa,8,1991,12.536
1991-08-01,South Korea,8,1991,23.959
1991-08-01,Spain,8,1991,24.9
1991-08-01,Switzerland,8,1991,18.288
1991-08-01,Syria,8,1991,29.049
1991-08-01,Turkey,8,1991,23.323
1991-08-01,Turkmenistan,8,1991,27.816
1991-08-01,Ukraine,8,1991,19.263
1991-08-01,United Arab Emirates,8,1991,34.876
1991-08-01,United Kingdom,8,1991,15.283
1991-08-01,Venezuela,8,1991,24.887
1991-08-01,Vietnam,8,1991,26.669
1991-09-01,Argentina,9,1991,13.122
1991-09-01,Austria,9,1991,13.871
1991-09-01,Bahrain,9,1991,31.352000000000004
1991-09-01,Belarus,9,1991,13.135
1991-09-01,Belgium,9,1991,16.183
1991-09-01,Bulgaria,9,1991,17.187
1991-09-01,Czech Republic,9,1991,14.892
1991-09-01,France,9,1991,18.932
1991-09-01,Hong Kong,9,1991,28.011000000000006
1991-09-01,Hungary,9,1991,16.889
1991-09-01,Iceland,9,1991,5.351
1991-09-01,India,9,1991,26.508000000000003
1991-09-01,Ireland,9,1991,14.279000000000002
1991-09-01,Italy,9,1991,20.27
1991-09-01,Japan,9,1991,21.1
1991-09-01,Kuwait,9,1991,32.197
1991-09-01,Latvia,9,1991,12.097
1991-09-01,Macedonia,9,1991,17.374000000000002
1991-09-01,Philippines,9,1991,27.298
1991-09-01,Poland,9,1991,14.594
1991-09-01,Portugal,9,1991,21.352
1991-09-01,Qatar,9,1991,32.041000000000004
1991-09-01,Romania,9,1991,15.457
1991-09-01,Saudi Arabia,9,1991,31.051
1991-09-01,Singapore,9,1991,26.946
1991-09-01,Slovakia,9,1991,14.52
1991-09-01,South Africa,9,1991,16.434
1991-09-01,South Korea,9,1991,20.695
1991-09-01,Spain,9,1991,21.249
1991-09-01,Switzerland,9,1991,14.946
1991-09-01,Syria,9,1991,25.97
1991-09-01,Turkey,9,1991,18.917
1991-09-01,Turkmenistan,9,1991,22.671
1991-09-01,Ukraine,9,1991,14.782
1991-09-01,United Arab Emirates,9,1991,32.480999999999995
1991-09-01,United Kingdom,9,1991,12.955
1991-09-01,Venezuela,9,1991,25.428
1991-09-01,Vietnam,9,1991,26.182
1991-10-01,Argentina,10,1991,14.489
1991-10-01,Austria,10,1991,6.061
1991-10-01,Bahrain,10,1991,28.068
1991-10-01,Belarus,10,1991,6.897
1991-10-01,Belgium,10,1991,10.178
1991-10-01,Bulgaria,10,1991,11.87
1991-10-01,Czech Republic,10,1991,7.499
1991-10-01,France,10,1991,12.863
1991-10-01,Hong Kong,10,1991,24.652
1991-10-01,Hungary,10,1991,9.488
1991-10-01,Iceland,10,1991,2.247
1991-10-01,India,10,1991,24.381
1991-10-01,Ireland,10,1991,9.674
1991-10-01,Italy,10,1991,13.553999999999998
1991-10-01,Japan,10,1991,15.206
1991-10-01,Kuwait,10,1991,27.03700000000001
1991-10-01,Latvia,10,1991,6.7090000000000005
1991-10-01,Macedonia,10,1991,11.734000000000002
1991-10-01,Philippines,10,1991,26.538
1991-10-01,Poland,10,1991,7.975
1991-10-01,Portugal,10,1991,14.451
1991-10-01,Qatar,10,1991,28.844
1991-10-01,Romania,10,1991,10.209
1991-10-01,Saudi Arabia,10,1991,26.721
1991-10-01,Singapore,10,1991,26.488000000000003
1991-10-01,Slovakia,10,1991,7.332000000000001
1991-10-01,South Africa,10,1991,18.792
1991-10-01,South Korea,10,1991,13.666
1991-10-01,Spain,10,1991,12.807
1991-10-01,Switzerland,10,1991,6.965
1991-10-01,Syria,10,1991,20.997
1991-10-01,Turkey,10,1991,14.291
1991-10-01,Turkmenistan,10,1991,16.33
1991-10-01,Ukraine,10,1991,9.649
1991-10-01,United Arab Emirates,10,1991,28.595
1991-10-01,United Kingdom,10,1991,9.169
1991-10-01,Venezuela,10,1991,25.122
1991-10-01,Vietnam,10,1991,24.139000000000006
1991-11-01,Argentina,11,1991,18.241
1991-11-01,Austria,11,1991,1.429
1991-11-01,Bahrain,11,1991,22.723000000000003
1991-11-01,Belarus,11,1991,2.428
1991-11-01,Belgium,11,1991,5.309
1991-11-01,Bulgaria,11,1991,6.517
1991-11-01,Czech Republic,11,1991,3.0490000000000004
1991-11-01,France,11,1991,9.848
1991-11-01,Hong Kong,11,1991,21.067
1991-11-01,Hungary,11,1991,5.399
1991-11-01,Iceland,11,1991,-2.169
1991-11-01,India,11,1991,20.628
1991-11-01,Ireland,11,1991,7.245999999999999
1991-11-01,Italy,11,1991,9.006
1991-11-01,Japan,11,1991,9.097
1991-11-01,Kuwait,11,1991,21.466
1991-11-01,Latvia,11,1991,2.7
1991-11-01,Macedonia,11,1991,6.602
1991-11-01,Philippines,11,1991,26.081000000000003
1991-11-01,Poland,11,1991,3.804
1991-11-01,Portugal,11,1991,11.64
1991-11-01,Qatar,11,1991,23.651
1991-11-01,Romania,11,1991,4.291
1991-11-01,Saudi Arabia,11,1991,21.169
1991-11-01,Singapore,11,1991,26.282
1991-11-01,Slovakia,11,1991,3.903
1991-11-01,South Africa,11,1991,20.884
1991-11-01,South Korea,11,1991,7.114
1991-11-01,Spain,11,1991,9.574
1991-11-01,Switzerland,11,1991,2.567
1991-11-01,Syria,11,1991,14.319
1991-11-01,Turkey,11,1991,7.931999999999999
1991-11-01,Turkmenistan,11,1991,7.761
1991-11-01,Ukraine,11,1991,2.8600000000000003
1991-11-01,United Arab Emirates,11,1991,23.84
1991-11-01,United Kingdom,11,1991,6.4510000000000005
1991-11-01,Venezuela,11,1991,25.571
1991-11-01,Vietnam,11,1991,22.097
1991-12-01,Argentina,12,1991,19.603
1991-12-01,Austria,12,1991,-3.841
1991-12-01,Bahrain,12,1991,19.03
1991-12-01,Belarus,12,1991,-2.834
1991-12-01,Belgium,12,1991,2.66
1991-12-01,Bulgaria,12,1991,-1.485
1991-12-01,Czech Republic,12,1991,-1.852
1991-12-01,France,12,1991,6.891
1991-12-01,Hong Kong,12,1991,18.237
1991-12-01,Hungary,12,1991,-2.476
1991-12-01,Iceland,12,1991,-1.722
1991-12-01,India,12,1991,17.64
1991-12-01,Ireland,12,1991,6.76
1991-12-01,Italy,12,1991,3.937
1991-12-01,Japan,12,1991,4.891
1991-12-01,Kuwait,12,1991,15.185
1991-12-01,Latvia,12,1991,-1.519
1991-12-01,Macedonia,12,1991,-2.232
1991-12-01,Philippines,12,1991,25.504
1991-12-01,Poland,12,1991,-1.456
1991-12-01,Portugal,12,1991,9.563
1991-12-01,Qatar,12,1991,20.492
1991-12-01,Romania,12,1991,-3.682
1991-12-01,Saudi Arabia,12,1991,16.976
1991-12-01,Singapore,12,1991,25.665
1991-12-01,Slovakia,12,1991,-3.225
1991-12-01,South Africa,12,1991,22.211
1991-12-01,South Korea,12,1991,3.3310000000000004
1991-12-01,Spain,12,1991,7.13
1991-12-01,Switzerland,12,1991,-1.686
1991-12-01,Syria,12,1991,6.7860000000000005
1991-12-01,Turkey,12,1991,0.8809999999999998
1991-12-01,Turkmenistan,12,1991,3.593
1991-12-01,Ukraine,12,1991,-3.151
1991-12-01,United Arab Emirates,12,1991,20.949
1991-12-01,United Kingdom,12,1991,5.03
1991-12-01,Venezuela,12,1991,24.874
1991-12-01,Vietnam,12,1991,20.614
1992-01-01,Argentina,1,1992,21.654
1992-01-01,Austria,1,1992,-2.022
1992-01-01,Bahrain,1,1992,13.191
1992-01-01,Belarus,1,1992,-2.45
1992-01-01,Belgium,1,1992,2.075
1992-01-01,Bulgaria,1,1992,0.452
1992-01-01,Czech Republic,1,1992,-0.1019999999999998
1992-01-01,France,1,1992,6.119
1992-01-01,Hong Kong,1,1992,15.345
1992-01-01,Hungary,1,1992,-0.3009999999999997
1992-01-01,Iceland,1,1992,-0.2199999999999997
1992-01-01,India,1,1992,17.102
1992-01-01,Ireland,1,1992,5.7280000000000015
1992-01-01,Italy,1,1992,4.824
1992-01-01,Japan,1,1992,2.676
1992-01-01,Kuwait,1,1992,10.072
1992-01-01,Latvia,1,1992,-1.1840000000000002
1992-01-01,Macedonia,1,1992,-0.4320000000000001
1992-01-01,Philippines,1,1992,25.227
1992-01-01,Poland,1,1992,-1.1709999999999998
1992-01-01,Portugal,1,1992,7.0200000000000005
1992-01-01,Qatar,1,1992,14.948
1992-01-01,Romania,1,1992,-2.356
1992-01-01,Saudi Arabia,1,1992,12.759
1992-01-01,Singapore,1,1992,26.397
1992-01-01,Slovakia,1,1992,-1.371
1992-01-01,South Africa,1,1992,24.022
1992-01-01,South Korea,1,1992,1.048
1992-01-01,Spain,1,1992,4.439
1992-01-01,Switzerland,1,1992,-1.735
1992-01-01,Syria,1,1992,3.631
1992-01-01,Turkey,1,1992,-2.245
1992-01-01,Turkmenistan,1,1992,1.994
1992-01-01,Ukraine,1,1992,-2.5430000000000006
1992-01-01,United Arab Emirates,1,1992,17.299
1992-01-01,United Kingdom,1,1992,4.4830000000000005
1992-01-01,Venezuela,1,1992,25.152
1992-01-01,Vietnam,1,1992,18.43
1992-02-01,Argentina,2,1992,20.43
1992-02-01,Austria,2,1992,-0.0830000000000001
1992-02-01,Bahrain,2,1992,15.245
1992-02-01,Belarus,2,1992,-1.9530000000000003
1992-02-01,Belgium,2,1992,4.529999999999999
1992-02-01,Bulgaria,2,1992,1.082
1992-02-01,Czech Republic,2,1992,1.7200000000000002
1992-02-01,France,2,1992,8.147
1992-02-01,Hong Kong,2,1992,15.181
1992-02-01,Hungary,2,1992,2.213
1992-02-01,Iceland,2,1992,-2.805
1992-02-01,India,2,1992,18.975
1992-02-01,Ireland,2,1992,6.7490000000000006
1992-02-01,Italy,2,1992,5.721
1992-02-01,Japan,2,1992,2.367
1992-02-01,Kuwait,2,1992,12.941
1992-02-01,Latvia,2,1992,-0.989
1992-02-01,Macedonia,2,1992,1.087
1992-02-01,Philippines,2,1992,25.879
1992-02-01,Poland,2,1992,0.9869999999999997
1992-02-01,Portugal,2,1992,9.766
1992-02-01,Qatar,2,1992,16.684
1992-02-01,Romania,2,1992,-0.813
1992-02-01,Saudi Arabia,2,1992,15.242
1992-02-01,Singapore,2,1992,26.951
1992-02-01,Slovakia,2,1992,0.4570000000000001
1992-02-01,South Africa,2,1992,23.965
1992-02-01,South Korea,2,1992,1.531
1992-02-01,Spain,2,1992,7.298999999999999
1992-02-01,Switzerland,2,1992,0.4440000000000001
1992-02-01,Syria,2,1992,4.8210000000000015
1992-02-01,Turkey,2,1992,-2.2430000000000003
1992-02-01,Turkmenistan,2,1992,4.531000000000001
1992-02-01,Ukraine,2,1992,-2.5290000000000004
1992-02-01,United Arab Emirates,2,1992,19.094
1992-02-01,United Kingdom,2,1992,5.738
1992-02-01,Venezuela,2,1992,26.033
1992-02-01,Vietnam,2,1992,20.057
1992-03-01,Argentina,3,1992,19.646
1992-03-01,Austria,3,1992,2.713
1992-03-01,Bahrain,3,1992,17.419
1992-03-01,Belarus,3,1992,2.655
1992-03-01,Belgium,3,1992,7.034
1992-03-01,Bulgaria,3,1992,5.599
1992-03-01,Czech Republic,3,1992,3.882
1992-03-01,France,3,1992,10.615
1992-03-01,Hong Kong,3,1992,17.913
1992-03-01,Hungary,3,1992,5.7970000000000015
1992-03-01,Iceland,3,1992,-2.52
1992-03-01,India,3,1992,24.228
1992-03-01,Ireland,3,1992,7.862999999999999
1992-03-01,Italy,3,1992,8.515
1992-03-01,Japan,3,1992,6.0
1992-03-01,Kuwait,3,1992,15.935
1992-03-01,Latvia,3,1992,2.2880000000000003
1992-03-01,Macedonia,3,1992,5.5
1992-03-01,Philippines,3,1992,27.01
1992-03-01,Poland,3,1992,3.745
1992-03-01,Portugal,3,1992,12.626
1992-03-01,Qatar,3,1992,18.713
1992-03-01,Romania,3,1992,4.517
1992-03-01,Saudi Arabia,3,1992,19.252
1992-03-01,Singapore,3,1992,27.641
1992-03-01,Slovakia,3,1992,3.3680000000000003
1992-03-01,South Africa,3,1992,21.768
1992-03-01,South Korea,3,1992,7.081999999999999
1992-03-01,Spain,3,1992,10.254
1992-03-01,Switzerland,3,1992,3.99
1992-03-01,Syria,3,1992,9.841
1992-03-01,Turkey,3,1992,3.631
1992-03-01,Turkmenistan,3,1992,6.774
1992-03-01,Ukraine,3,1992,3.669
1992-03-01,United Arab Emirates,3,1992,21.318
1992-03-01,United Kingdom,3,1992,6.799
1992-03-01,Venezuela,3,1992,26.7
1992-03-01,Vietnam,3,1992,22.809
1992-04-01,Argentina,4,1992,14.425999999999998
1992-04-01,Austria,4,1992,6.313
1992-04-01,Bahrain,4,1992,23.773000000000003
1992-04-01,Belarus,4,1992,5.363
1992-04-01,Belgium,4,1992,8.905999999999997
1992-04-01,Bulgaria,4,1992,10.269
1992-04-01,Czech Republic,4,1992,7.76
1992-04-01,France,4,1992,12.162
1992-04-01,Hong Kong,4,1992,22.118
1992-04-01,Hungary,4,1992,11.154000000000002
1992-04-01,Iceland,4,1992,-0.518
1992-04-01,India,4,1992,27.746
1992-04-01,Ireland,4,1992,8.237
1992-04-01,Italy,4,1992,11.322
1992-04-01,Japan,4,1992,10.839
1992-04-01,Kuwait,4,1992,23.716
1992-04-01,Latvia,4,1992,4.3130000000000015
1992-04-01,Macedonia,4,1992,10.125
1992-04-01,Philippines,4,1992,27.989
1992-04-01,Poland,4,1992,7.568
1992-04-01,Portugal,4,1992,14.236
1992-04-01,Qatar,4,1992,24.573
1992-04-01,Romania,4,1992,9.695
1992-04-01,Saudi Arabia,4,1992,25.184
1992-04-01,Singapore,4,1992,27.898000000000003
1992-04-01,Slovakia,4,1992,7.984
1992-04-01,South Africa,4,1992,19.006
1992-04-01,South Korea,4,1992,12.005999999999998
1992-04-01,Spain,4,1992,12.656
1992-04-01,Switzerland,4,1992,6.557
1992-04-01,Syria,4,1992,16.815
1992-04-01,Turkey,4,1992,10.133
1992-04-01,Turkmenistan,4,1992,15.218
1992-04-01,Ukraine,4,1992,7.502999999999999
1992-04-01,United Arab Emirates,4,1992,26.079
1992-04-01,United Kingdom,4,1992,7.61
